Random melody 716,67,568,72,560,65,568,69,583,60,579,60,525,67,522,64,521
Random melody 717,72,517,67,533,64,596,71,573,60,540,64,542,67,593,65,535
Random melody 718,72,584,65,545,72,557,65,577,60,502,71,598,69,586,71,515
Random melody 719,71,502,72,576,72,562,65,528,67,500,65,503,72,509,64,569
Random melody 720,72,556,71,560,71,578,67,522,64,510,72,552,62,538,69,532
Random melody 721,62,515,69,552,72,552,64,500,65,583,60,547,71,523,62,579
Random melody 722,69,575,62,572,64,513,60,554,69,577,67,506,67,518,62,563
Random melody 723,62,523,67,565,69,506,65,581,67,554,60,543,60,556,65,527
Random melody 724,62,513,64,529,64,544,62,514,69,532,69,578,62,529,62,521
Random melody 725,69,556,67,599,72,504,65,502,60,556,60,568,67,562,62,549
Random melody 726,60,559,60,530,72,570,62,578,62,538,67,592,67,541,71,580
Random melody 727,62,521,72,535,62,502,65,527,65,522,67,523,65,550,71,535
Random melody 728,64,555,72,526,62,582,64,585,71,524,64,600,65,508,71,548
Random melody 729,64,561,60,590,62,525,69,543,71,564,69,526,65,557,67,581
Random melody 730,62,582,67,570,69,583,64,549,71,507,72,573,71,554,64,518
Random melody 731,65,521,72,548,67,527,72,581,62,579,71,544,67,523,71,578
Random melody 732,67,571,67,507,69,570,65,543,72,549,64,580,67,541,65,509
Random melody 733,64,534,65,508,60,545,65,508,72,593,62,595,62,588,64,566
Random melody 734,72,551,72,540,64,576,67,513,72,526,64,515,72,534,60,575
Random melody 735,72,505,62,550,72,541,64,523,67,595,60,547,69,592,60,532
Random melody 736,72,518,64,540,62,588,71,558,67,520,62,556,71,516,60,564
Random melody 737,65,529,60,517,62,525,60,591,67,529,62,543,67,535,62,553
Random melody 738,65,506,67,561,71,505,65,520,62,521,69,566,62,558,60,573
Random melody 739,62,527,71,583,64,577,65,593,71,518,72,580,69,587,62,511
Random melody 740,62,525,64,545,67,526,71,524,71,560,65,576,64,506,67,531
Random melody 741,69,553,69,512,65,525,71,545,60,515,67,535,71,594,71,553
Random melody 742,72,536,69,599,69,594,69,537,62,501,71,576,60,505,67,593
Random melody 743,60,597,60,596,72,523,65,587,60,584,62,555,60,524,60,583
Random melody 744,64,522,62,564,64,523,69,548,71,598,72,596,62,563,65,560
Random melody 745,62,570,65,526,64,557,60,505,71,570,60,511,65,591,69,584
Random melody 746,71,591,60,505,64,565,65,506,62,540,64,533,65,562,72,526
Random melody 747,64,593,72,529,62,565,72,581,64,536,65,544,64,565,62,528
Random melody 748,65,567,62,593,67,574,60,555,67,545,60,560,60,516,65,600
Random melody 749,67,579,64,539,72,584,69,563,64,510,72,534,69,526,64,539
Random melody 750,62,502,69,524,67,574,64,580,65,566,67,597,64,513,67,509
Random melody 751,67,550,62,584,60,560,69,574,72,593,64,527,64,585,65,579
Random melody 752,72,557,60,568,65,600,64,567,72,592,60,577,60,600,72,565
Random melody 753,64,560,60,520,64,502,65,511,71,581,60,590,69,566,72,586
Random melody 754,62,511,69,578,71,578,65,581,72,511,69,564,62,531,67,572
Random melody 755,71,529,67,525,71,595,60,595,62,554,62,553,69,529,72,523
Random melody 756,71,506,71,597,67,530,71,545,67,509,71,514,62,517,71,572
Random melody 757,65,536,67,537,62,556,67,572,60,521,65,506,62,599,67,500
Random melody 758,60,529,64,535,72,505,72,590,65,564,65,569,71,516,71,567
Random melody 759,62,570,62,520,62,553,60,528,65,560,67,593,72,600,67,514
Random melody 760,72,563,65,566,60,575,71,571,71,571,69,518,65,568,67,531
Random melody 761,72,508,67,573,65,547,69,566,67,583,72,577,62,505,60,550
Random melody 762,65,537,67,579,71,581,62,557,67,522,69,560,64,511,64,587
Random melody 763,69,581,72,554,67,550,60,567,64,533,62,537,71,535,71,556
Random melody 764,69,536,65,586,67,564,60,597,62,593,62,575,72,562,60,564
Random melody 765,72,565,65,568,67,564,71,525,64,583,71,594,64,572,72,535
Random melody 766,65,515,64,569,69,586,60,587,69,538,60,546,71,545,67,551
Random melody 767,71,599,62,591,60,581,65,513,65,587,71,571,67,586,72,537
Random melody 768,72,555,69,572,67,527,69,580,71,598,71,528,72,512,67,551
Random melody 769,64,581,69,505,65,540,64,523,69,559,67,589,60,522,65,579
Random melody 770,69,571,65,529,60,500,64,511,64,556,60,506,72,535,62,586
Random melody 771,72,546,69,567,69,538,67,559,64,548,72,520,71,597,62,535
Random melody 772,62,520,64,524,60,562,64,538,72,540,72,557,67,502,69,540
Random melody 773,64,517,69,583,67,564,71,583,69,569,65,527,60,580,65,586
Random melody 774,72,540,71,591,67,509,72,566,72,522,60,562,69,517,71,583
Random melody 775,64,503,64,551,71,510,60,580,65,589,71,582,71,590,60,534
Random melody 776,65,576,71,542,65,523,64,569,62,531,67,546,60,527,64,558
Random melody 777,71,514,64,546,71,559,67,524,69,521,71,539,72,558,67,588
Random melody 778,64,577,72,541,64,575,67,556,65,530,69,564,72,543,64,568
Random melody 779,72,545,65,597,69,540,62,579,60,511,71,587,71,554,62,564
Random melody 780,65,523,65,597,60,535,69,543,72,550,72,567,64,542,65,514
Random melody 781,62,558,71,583,62,589,72,537,67,507,67,521,62,577,71,594
Random melody 782,69,555,64,535,72,509,69,531,60,534,71,522,71,529,62,585
Random melody 783,69,581,64,575,65,553,65,507,60,513,69,592,72,597,60,512
Random melody 784,62,531,72,592,67,531,62,503,62,559,60,574,67,594,62,594
Random melody 785,64,598,67,556,67,509,62,581,65,566,62,554,62,527,64,586
Random melody 786,69,520,60,511,69,517,62,526,65,551,67,556,65,548,67,509
Random melody 787,67,500,71,565,67,541,64,514,71,513,67,546,60,522,62,501
Random melody 788,67,600,60,575,62,541,60,527,71,551,71,586,67,576,62,564
Random melody 789,72,591,72,511,62,505,72,586,62,525,60,503,69,585,64,585
Random melody 790,72,515,64,500,67,596,72,502,62,505,67,578,64,539,72,515
Random melody 791,65,597,65,545,60,568,65,506,62,579,72,536,69,571,67,593
Random melody 792,71,583,67,578,64,512,67,521,65,502,71,587,69,562,60,568
Random melody 793,64,528,69,554,71,565,72,563,62,533,64,521,69,522,72,516
Random melody 794,64,553,69,502,65,584,67,548,65,501,60,505,69,576,60,557
Random melody 795,65,589,65,594,67,588,69,578,67,588,72,536,71,563,65,564
Random melody 796,64,532,71,574,72,514,67,537,64,577,64,539,65,562,64,553
Random melody 797,69,556,67,577,72,594,60,508,64,523,71,591,62,534,65,573
Random melody 798,62,591,60,590,65,537,65,513,64,578,65,506,69,513,69,550
Random melody 799,67,590,69,501,64,538,64,525,67,568,65,522,65,546,69,530
Random melody 800,71,554,62,532,62,576,62,547,69,511,71,509,69,555,67,566
Random melody 801,65,568,62,521,60,513,67,575,69,562,62,558,67,580,71,587
Random melody 802,65,590,62,508,71,573,60,504,67,518,69,509,71,554,71,501
Random melody 803,60,568,60,535,62,526,71,588,72,563,60,533,62,533,64,537
Random melody 804,62,531,69,576,62,536,72,517,71,531,60,575,67,541,65,569
Random melody 805,62,600,72,530,69,507,64,510,71,587,64,514,64,580,67,516
Random melody 806,69,573,62,590,72,528,65,556,72,594,65,541,72,534,65,596
Random melody 807,71,598,62,515,67,598,64,553,69,520,69,563,65,561,72,516
Random melody 808,69,538,72,523,72,588,67,569,64,582,65,512,71,522,72,568
Random melody 809,64,584,72,506,69,573,69,568,67,529,67,541,62,588,62,512
Random melody 810,71,515,65,516,65,557,64,553,69,500,71,533,62,514,62,560
Random melody 811,69,567,65,585,71,529,60,584,65,589,72,569,67,541,62,570
Random melody 812,69,534,67,598,62,554,72,552,71,596,65,523,67,582,64,535
Random melody 813,65,531,62,583,64,594,69,574,60,506,65,508,71,573,67,535
Random melody 814,69,543,71,570,64,529,60,587,65,526,60,576,62,505,60,534
Random melody 815,67,583,72,557,65,509,64,535,65,592,72,506,60,544,67,555
Random melody 816,60,600,65,592,71,523,69,548,71,531,72,507,67,509,62,512
Random melody 817,72,595,69,595,69,567,64,505,71,597,62,569,69,597,65,535
Random melody 818,65,526,69,575,64,581,65,591,71,520,62,543,69,529,62,577
Random melody 819,62,507,71,537,60,559,69,528,67,596,60,564,65,539,65,509
Random melody 820,71,553,64,547,65,579,72,556,71,598,67,508,67,594,72,517
Random melody 821,69,515,71,511,62,566,62,542,72,500,72,583,60,588,67,561
Random melody 822,71,597,67,574,65,501,60,509,67,524,72,596,62,586,71,504
Random melody 823,71,567,69,577,72,502,67,501,72,523,71,537,62,571,62,574
Random melody 824,69,569,67,600,67,538,71,515,60,531,62,599,67,558,62,557
Random melody 825,67,576,60,572,69,510,62,566,62,550,71,587,71,512,72,584
Random melody 826,69,534,65,509,62,555,71,524,64,544,69,595,72,581,72,506
Random melody 827,65,519,69,525,72,559,71,561,67,546,71,572,72,554,71,571
Random melody 828,69,508,72,512,65,515,62,522,71,587,60,506,64,503,71,570
Random melody 829,67,528,72,529,71,584,65,538,65,525,72,569,71,577,72,506
Random melody 830,72,504,64,546,60,591,69,518,64,545,62,512,60,525,60,542
Random melody 831,64,571,71,515,64,597,72,525,72,523,64,597,60,509,72,573
Random melody 832,71,574,67,567,72,537,71,587,71,593,71,563,60,514,62,575
Random melody 833,65,520,65,500,72,536,62,502,72,520,64,527,60,511,69,577
Random melody 834,62,567,62,528,67,565,67,557,67,507,67,530,64,588,64,500
Random melody 835,69,580,67,518,69,555,62,525,69,579,62,509,62,532,69,550
Random melody 836,67,537,67,574,69,504,60,552,64,586,64,526,67,525,71,587
Random melody 837,65,582,65,577,65,569,60,512,72,543,65,528,60,575,69,567
Random melody 838,71,521,69,534,65,501,64,537,60,565,69,571,65,577,69,507
Random melody 839,67,567,69,521,72,577,71,566,65,531,71,508,67,501,64,510
Random melody 840,64,530,60,591,67,593,62,577,62,508,65,582,72,558,71,556
Random melody 841,65,568,65,548,62,577,72,514,60,599,69,600,65,574,67,508
Random melody 842,72,579,67,504,67,540,69,564,60,559,65,545,65,590,72,579
Random melody 843,65,534,64,506,69,567,65,591,69,592,69,539,62,536,60,508
Random melody 844,62,537,72,576,60,572,67,566,69,531,69,532,64,536,71,594
Random melody 845,65,536,60,576,67,549,71,568,67,523,71,519,60,531,67,566
Random melody 846,62,523,64,517,71,510,67,589,64,500,60,513,64,503,60,559
Random melody 847,72,582,60,596,69,515,69,545,72,588,64,524,60,586,69,595
Random melody 848,64,524,72,505,69,512,71,534,71,534,64,577,65,573,62,544
Random melody 849,71,545,65,505,60,560,65,508,65,600,72,507,64,522,65,541
Random melody 850,64,532,72,582,62,577,65,533,71,580,62,528,71,545,69,541
Random melody 851,69,523,60,521,71,558,65,550,60,508,71,564,60,575,72,595
Random melody 852,67,512,72,570,69,590,69,545,64,546,71,557,62,596,64,508
Random melody 853,62,578,69,519,65,537,67,523,71,572,71,543,64,520,69,530
Random melody 854,60,598,72,533,62,572,72,520,71,591,71,500,69,591,60,545
Random melody 855,71,567,60,531,67,513,67,512,71,529,72,526,67,529,60,515
Random melody 856,64,569,60,597,65,502,62,578,60,594,71,572,62,594,71,534
Random melody 857,67,520,71,564,64,534,69,508,67,507,67,501,64,520,65,548
Random melody 858,60,501,69,592,71,596,69,553,60,561,65,546,67,559,72,520
Random melody 859,62,530,71,544,62,532,65,539,65,581,72,532,65,594,71,598
Random melody 860,69,581,64,599,72,568,65,532,62,534,60,518,67,584,62,556
Random melody 861,67,571,72,585,69,555,72,510,60,546,72,554,71,522,64,502
Random melody 862,64,596,69,522,72,542,64,596,62,545,60,510,60,590,69,553
Random melody 863,69,531,64,504,64,530,64,576,71,581,71,551,67,505,64,507
Random melody 864,69,523,72,550,72,508,64,510,71,584,64,573,65,588,60,520
Random melody 865,62,594,72,551,72,596,71,583,67,579,64,559,62,547,71,587
Random melody 866,60,524,65,539,62,591,72,549,64,577,69,571,71,524,71,577
Random melody 867,62,561,67,561,72,568,71,508,64,562,62,524,72,590,62,533
Random melody 868,67,530,71,527,71,553,67,577,67,543,69,549,69,549,69,529
Random melody 869,72,532,69,549,72,572,62,567,72,554,60,527,67,567,65,541
Random melody 870,64,510,67,595,64,528,67,530,60,592,67,500,72,590,62,501
Random melody 871,60,542,60,525,72,570,60,584,65,550,64,568,60,589,60,545
Random melody 872,65,535,69,598,71,599,62,597,62,529,65,553,69,550,72,554
Random melody 873,60,592,60,513,72,528,71,500,60,596,60,559,65,546,65,522
Random melody 874,60,540,64,531,65,507,62,548,64,586,60,548,60,519,62,563
Random melody 875,64,516,62,574,60,587,62,520,62,572,62,505,72,522,62,560
Random melody 876,71,506,69,554,71,517,69,583,65,597,62,557,72,505,65,521
Random melody 877,64,510,65,596,60,584,71,550,69,522,71,535,65,512,64,517
Random melody 878,65,504,62,568,71,567,69,512,72,542,67,579,71,529,72,582
Random melody 879,64,538,71,598,67,571,67,529,65,511,67,599,72,523,69,553
Random melody 880,72,592,69,516,67,536,62,536,67,546,69,587,67,572,62,503
Random melody 881,72,559,72,599,64,577,60,511,72,517,64,521,72,554,62,599
Random melody 882,71,571,65,514,62,561,71,556,64,593,72,538,62,533,60,563
Random melody 883,72,552,67,583,69,543,69,586,64,579,64,539,62,591,67,572
Random melody 884,65,527,65,507,65,520,71,565,60,567,60,507,65,575,72,549
Random melody 885,62,569,65,570,60,598,71,548,71,570,62,530,72,589,69,588
Random melody 886,69,536,67,554,65,518,65,556,72,582,62,572,67,537,67,540
Random melody 887,71,506,62,600,64,570,72,521,60,514,71,592,62,578,72,580
Random melody 888,72,517,72,568,64,534,60,550,65,527,65,561,65,528,69,600
Random melody 889,69,544,71,537,69,529,69,548,62,538,72,537,67,545,60,540
Random melody 890,67,566,62,570,72,512,60,572,71,569,71,557,64,505,69,549
Random melody 891,67,538,60,517,64,511,67,583,64,503,64,506,60,546,67,523
Random melody 892,64,600,69,524,67,542,69,530,62,513,65,593,64,575,71,543
Random melody 893,60,528,65,544,62,595,64,594,72,589,62,509,67,535,67,520
Random melody 894,62,599,67,514,67,567,64,530,65,515,64,541,62,566,67,509
Random melody 895,65,511,64,550,69,521,69,524,69,515,65,544,65,597,69,566
Random melody 896,71,537,71,583,72,558,62,583,60,546,65,512,62,544,67,552
Random melody 897,67,504,60,578,72,521,64,528,72,592,60,512,72,567,64,577
Random melody 898,67,598,60,522,65,591,62,534,60,559,62,525,72,502,72,550
Random melody 899,64,588,69,502,69,577,69,507,64,541,67,521,71,559,60,532
Random melody 900,69,600,62,556,60,546,72,555,67,557,60,543,67,531,65,580
Random melody 901,60,522,67,521,71,537,64,513,69,539,60,565,62,557,64,543
Random melody 902,67,541,64,580,71,523,72,501,71,507,60,506,71,577,71,564
Random melody 903,60,534,64,530,67,566,64,599,67,598,69,533,69,503,71,597
Random melody 904,64,599,69,594,60,538,64,509,65,568,72,566,64,528,64,506
Random melody 905,65,524,67,555,69,596,65,519,72,504,62,520,67,537,69,558
Random melody 906,64,524,62,525,65,534,65,510,71,503,72,516,69,539,71,565
Random melody 907,67,581,72,519,64,557,60,576,65,576,69,586,71,526,69,506
Random melody 908,65,576,71,587,69,590,71,515,64,527,71,591,69,543,65,537
Random melody 909,69,559,69,522,67,530,67,598,65,542,65,503,67,511,62,500
Random melody 910,69,534,60,530,65,565,64,510,60,556,69,510,72,595,69,549
Random melody 911,69,553,67,587,67,523,71,500,71,571,65,504,67,525,60,505
Random melody 912,71,597,64,504,65,505,60,510,62,544,62,582,72,533,67,591
Random melody 913,64,556,69,598,65,552,67,592,71,586,71,574,65,518,72,504
Random melody 914,65,542,65,595,67,588,67,533,62,505,64,503,64,550,71,566
Random melody 915,60,522,69,525,67,577,65,520,69,569,71,550,69,575,65,552
Random melody 916,72,571,71,568,69,534,69,530,71,556,64,594,69,532,72,577
Random melody 917,60,538,60,518,60,535,71,558,65,501,72,547,67,593,69,522
Random melody 918,64,572,71,548,69,577,60,556,72,600,62,512,67,507,69,546
Random melody 919,67,543,60,514,72,541,72,522,65,500,64,591,65,520,69,516
Random melody 920,72,595,69,579,72,568,60,591,65,545,62,580,64,538,65,593
Random melody 921,65,530,60,510,65,512,65,500,62,598,62,594,65,509,67,585
Random melody 922,64,556,62,536,69,521,65,535,65,572,62,586,60,500,71,518
Random melody 923,65,530,62,591,67,507,71,538,62,547,72,592,65,501,65,539
Random melody 924,60,532,69,512,69,580,64,534,67,530,71,591,67,561,69,506
Random melody 925,72,586,60,595,72,572,65,508,69,526,69,557,69,521,65,573
Random melody 926,67,587,60,523,67,512,60,570,69,581,71,520,65,527,67,546
Random melody 927,69,521,64,582,69,568,60,595,71,578,62,514,72,598,69,546
Random melody 928,72,513,72,525,62,558,72,504,65,577,65,578,72,575,67,548
Random melody 929,62,548,72,502,69,586,65,534,60,539,64,502,71,560,69,568
Random melody 930,72,510,71,516,62,537,62,580,71,598,60,527,69,541,65,538
Random melody 931,71,535,72,560,71,539,65,532,65,522,69,586,72,546,62,598
Random melody 932,67,573,60,510,69,586,65,534,64,502,69,581,64,580,72,523
Random melody 933,71,586,65,540,62,570,62,546,65,500,65,515,64,527,62,528
Random melody 934,64,585,67,585,67,561,71,598,65,572,62,525,65,580,62,566
Random melody 935,62,596,60,553,69,537,62,533,72,504,64,590,72,507,71,542
Random melody 936,69,518,72,587,67,549,69,514,65,530,60,583,72,528,71,600
Random melody 937,62,556,60,591,62,570,71,599,64,552,67,572,72,595,65,512
Random melody 938,69,514,72,590,64,500,69,574,69,566,67,545,69,600,71,526
Random melody 939,71,531,62,536,64,518,67,568,72,522,71,551,64,514,62,500
Random melody 940,64,519,62,510,67,562,65,553,67,538,72,544,69,548,64,589
Random melody 941,62,525,71,549,62,584,60,552,71,514,71,536,62,579,65,590
Random melody 942,65,556,71,559,67,523,62,581,67,566,60,514,71,554,69,539
Random melody 943,65,573,64,584,72,581,69,541,71,580,64,508,69,552,62,598
Random melody 944,71,529,72,505,62,533,71,508,64,594,64,586,62,597,72,550
Random melody 945,60,556,64,564,62,507,71,506,60,600,72,572,72,509,72,557
Random melody 946,62,500,64,573,60,583,62,594,67,593,62,578,64,532,71,533
Random melody 947,65,532,64,581,62,513,65,543,71,559,72,599,72,559,65,508
Random melody 948,72,597,60,500,60,565,71,537,71,511,65,501,62,533,69,577
Random melody 949,67,582,60,542,62,509,64,551,65,508,72,544,67,506,60,554
Random melody 950,69,570,62,518,69,527,69,556,60,600,60,528,64,558,60,532
Random melody 951,65,560,67,540,72,535,62,504,72,558,65,541,72,539,64,559
Random melody 952,60,511,62,573,60,599,67,508,65,544,71,511,71,522,60,537
Random melody 953,62,551,64,539,72,552,64,524,65,583,69,533,71,579,71,521
Random melody 954,72,561,60,520,60,514,60,525,69,518,67,571,62,583,72,570
Random melody 955,72,557,65,525,60,586,69,543,71,580,71,532,65,596,64,537
Random melody 956,60,595,64,545,67,511,64,573,64,574,67,568,62,593,69,597
Random melody 957,62,596,65,566,67,536,71,590,65,527,67,545,60,592,62,551
Random melody 958,72,596,62,531,62,589,72,516,67,523,60,598,72,571,71,588
Random melody 959,60,539,64,551,62,569,69,542,67,545,72,592,72,504,64,519
Random melody 960,72,591,64,560,67,566,72,532,65,556,67,525,65,546,62,586
Random melody 961,72,598,60,511,72,518,65,568,72,533,72,500,60,545,64,533
Random melody 962,64,510,67,548,71,546,62,589,69,537,62,553,62,575,72,521
Random melody 963,72,567,69,503,64,530,64,543,67,591,62,592,64,501,67,566
Random melody 964,67,548,71,561,67,600,65,594,62,548,71,534,64,521,64,534
Random melody 965,67,544,71,585,65,561,69,566,72,581,62,576,71,526,69,563
Random melody 966,62,560,64,525,67,502,72,507,67,582,65,589,72,522,67,544
Random melody 967,67,562,60,556,69,561,64,590,67,531,65,522,72,501,60,550
Random melody 968,65,531,65,549,62,588,72,592,67,541,72,533,72,596,67,571
Random melody 969,72,585,62,554,60,541,65,505,72,568,67,600,60,502,67,584
Random melody 970,62,569,71,598,72,571,60,513,72,530,65,583,72,510,69,521
Random melody 971,64,549,72,595,60,527,65,506,69,534,60,551,60,547,60,553
Random melody 972,72,527,65,569,62,567,67,516,62,531,67,598,69,546,64,572
Random melody 973,60,595,71,574,60,517,69,520,65,521,65,506,64,506,64,548
Random melody 974,67,511,72,517,60,537,62,563,71,531,69,528,72,500,60,588
Random melody 975,65,594,67,575,71,571,71,563,64,551,71,561,64,504,69,600
Random melody 976,65,541,72,529,60,573,60,522,65,503,69,561,60,572,72,522
Random melody 977,62,538,60,511,69,564,62,532,65,535,60,574,69,542,65,523
Random melody 978,65,502,62,580,69,501,65,558,67,582,65,560,65,571,62,516
Random melody 979,67,538,64,559,72,523,65,582,67,557,72,570,64,511,71,524
Random melody 980,69,539,72,504,64,585,72,534,71,539,72,582,60,524,71,518
Random melody 981,62,531,71,555,71,589,72,538,71,544,69,523,65,538,69,555
Random melody 982,62,587,69,552,60,595,64,581,60,547,69,600,72,508,65,501
Random melody 983,64,512,71,508,72,503,60,558,64,510,67,506,67,521,64,595
Random melody 984,67,564,72,534,72,576,64,511,64,589,72,582,64,564,72,504
Random melody 985,69,592,64,527,69,580,69,540,64,583,65,510,69,552,60,524
Random melody 986,64,551,65,580,69,594,72,542,62,590,71,561,65,576,64,561
Random melody 987,72,545,67,503,67,572,65,527,71,536,60,553,60,537,62,531
Random melody 988,69,565,71,566,60,510,72,551,60,560,65,568,69,587,69,568
Random melody 989,60,518,67,526,69,544,67,574,72,536,65,575,62,597,64,553
Random melody 990,71,574,62,538,62,507,60,525,72,554,62,546,65,553,71,594
Random melody 991,64,514,64,528,72,598,60,523,60,511,65,510,71,553,71,546
Random melody 992,64,511,69,572,71,550,60,598,71,562,69,540,69,505,67,552
Random melody 993,67,532,69,586,71,590,64,519,64,599,60,572,60,558,72,532
Random melody 994,67,565,72,584,72,551,65,513,69,576,69,548,71,587,62,577
Random melody 995,65,593,67,569,71,565,62,521,71,557,69,565,65,559,60,523
Random melody 996,65,584,72,544,72,560,62,525,67,501,62,567,67,596,60,562
Random melody 997,72,525,62,585,71,553,62,511,71,500,64,556,62,576,64,512
Random melody 998,65,574,65,532,72,531,60,550,60,596,65,567,67,537,65,523
Random melody 999,62,507,64,589,69,585,62,563,62,511,72,570,62,508,60,598
